2011-05-19 20:04:27Z,  Humidifier ON, ,1
2011-05-19 20:04:27Z,  Fresh Air Fan ON, ,1
2011-05-19 20:04:27Z,  Cooling Compressor OFF, ,0
2011-05-19 20:04:27Z,  Mix Fan OFF, ,0
2011-05-19 20:04:27Z,  Humidifier OFF, ,0
2011-05-19 20:04:27Z,  Fresh Air Fan OFF, ,0
2011-05-19 20:04:27Z,  Cooling Compressor ON, ,1
2011-05-19 20:04:27Z,  Mix Fan ON, ,1
2011-05-19 20:04:27Z,  Heat OFF, ,0
2011-05-19 20:04:27Z,  Heat OFF, ,0
2011-05-19 20:04:27Z,  Humidifier ON, ,1
2011-05-19 20:04:27Z,  Fresh Air Fan ON, ,1
2011-05-19 20:04:27Z,  Cooling Compressor OFF, ,0
2011-05-19 20:04:27Z,  Mix Fan OFF, ,0
2011-05-19 20:04:27Z,  Humidifier OFF, ,0
2011-05-19 20:04:27Z,  Fresh Air Fan OFF, ,0
2011-05-19 20:04:27Z,  Cooling Compressor ON, ,1
2011-05-19 20:04:27Z,  Mix Fan ON, ,1
2011-05-19 20:04:27Z,  Heat OFF, ,0
2011-05-19 20:04:27Z,  Heat OFF, ,0
2011-05-19 20:04:27Z,  Humidifier ON, ,1
2011-05-19 20:04:27Z,  Fresh Air Fan ON, ,1
2011-05-19 20:04:27Z,  Cooling Compressor OFF, ,0
2011-05-19 20:04:27Z,  Mix Fan OFF, ,0
2011-05-19 20:04:27Z,  Humidifier OFF, ,0
2011-05-19 20:04:27Z,  Fresh Air Fan OFF, ,0
2011-05-19 20:04:37Z,  Cooling Compressor ON, ,1
2011-05-19 20:04:37Z,  Mix Fan ON, ,1
2011-05-19 20:04:37Z,  Heat OFF, ,0
2011-05-19 20:04:37Z,  Heat OFF, ,0
2011-05-19 20:04:37Z,  Humidifier ON, ,1
2011-05-19 20:04:37Z,  Fresh Air Fan ON, ,1
2011-05-19 20:04:37Z,  Cooling Compressor OFF, ,0
2011-05-19 20:04:37Z,  Mix Fan OFF, ,0
2011-05-19 20:04:37Z,  Humidifier OFF, ,0
2011-05-19 20:04:37Z,  Fresh Air Fan OFF, ,0
2011-05-19 20:04:47Z,  Cooling Compressor ON, ,1
2011-05-19 20:04:47Z,  Mix Fan ON, ,1
2011-05-19 20:04:47Z,  Heat OFF, ,0
2011-05-19 20:04:47Z,  Heat OFF, ,0
2011-05-19 20:04:47Z,  Humidifier ON, ,1
2011-05-19 20:04:47Z,  Fresh Air Fan ON, ,1
2011-05-19 20:04:47Z,  Cooling Compressor OFF, ,0
2011-05-19 20:04:47Z,  Mix Fan OFF, ,0
2011-05-19 20:04:47Z,  Humidifier OFF, ,0
2011-05-19 20:04:47Z,  Fresh Air Fan OFF, ,0
2011-05-19 20:04:47Z,  Cooling Compressor ON, ,1
2011-05-19 20:04:47Z,  Mix Fan ON, ,1
2011-05-19 20:04:47Z,  Heat OFF, ,0
2011-05-19 20:04:47Z,  Heat OFF, ,0
2011-05-19 20:04:47Z,  Humidifier ON, ,1
2011-05-19 20:04:47Z,  Fresh Air Fan ON, ,1
2011-05-19 20:04:47Z,  Cooling Compressor OFF, ,0
2011-05-19 20:04:47Z,  Mix Fan OFF, ,0
2011-05-19 20:04:47Z,  Humidifier OFF, ,0
2011-05-19 20:04:47Z,  Fresh Air Fan OFF, ,0
2011-05-19 20:04:47Z,  Cooling Compressor ON, ,1
2011-05-19 20:04:47Z,  Mix Fan ON, ,1
2011-05-19 20:04:47Z,  Heat OFF, ,0
2011-05-19 20:04:47Z,  Heat OFF, ,0
2011-05-19 20:04:47Z,  Humidifier ON, ,1
2011-05-19 20:04:47Z,  Fresh Air Fan ON, ,1
2011-05-19 20:04:47Z,  Cooling Compressor OFF, ,0
2011-05-19 20:04:47Z,  Mix Fan OFF, ,0
2011-05-19 20:04:47Z,  Humidifier OFF, ,0
2011-05-19 20:04:47Z,  Fresh Air Fan OFF, ,0
2011-05-19 20:04:47Z,  Barn Cool OFF, ,0
2011-05-19 20:04:47Z,  Barn Heat OFF, ,0
2011-05-19 20:11:57Z,  Cooling Compressor ON, ,1
2011-05-19 20:11:57Z,  Mix Fan ON, ,1
2011-05-19 20:11:57Z,  Heat OFF, ,0
2011-05-19 20:11:57Z,  Heat OFF, ,0
2011-05-19 20:11:57Z,  Humidifier ON, ,1
2011-05-19 20:11:57Z,  Barn Heat ON, ,1
2011-05-19 20:11:57Z,  Barn Cool ON, ,1
2011-05-19 20:11:57Z,  Fresh Air Fan ON, ,1
2011-05-19 20:11:57Z,  Cooling Compressor OFF, ,0
2011-05-19 20:11:57Z,  Mix Fan OFF, ,0
2011-05-19 20:11:57Z,  Humidifier OFF, ,0
2011-05-19 20:11:57Z,  Fresh Air Fan OFF, ,0
2011-05-19 20:11:57Z,  Cooling Compressor ON, ,1
2011-05-19 20:11:57Z,  Mix Fan ON, ,1
2011-05-19 20:11:57Z,  Heat OFF, ,0
2011-05-19 20:11:57Z,  Heat OFF, ,0
2011-05-19 20:11:57Z,  Humidifier ON, ,1
2011-05-19 20:11:57Z,  Fresh Air Fan ON, ,1
2011-05-19 20:11:57Z,  Cooling Compressor OFF, ,0
2011-05-19 20:11:57Z,  Mix Fan OFF, ,0
2011-05-19 20:11:57Z,  Humidifier OFF, ,0
2011-05-19 20:11:57Z,  Fresh Air Fan OFF, ,0
2011-05-19 20:11:57Z,  Cooling Compressor ON, ,1
2011-05-19 20:11:57Z,  Mix Fan ON, ,1
2011-05-19 20:11:57Z,  Heat OFF, ,0
2011-05-19 20:11:57Z,  Heat OFF, ,0
2011-05-19 20:11:57Z,  Humidifier ON, ,1
2011-05-19 20:11:57Z,  Fresh Air Fan ON, ,1
2011-05-19 20:11:57Z,  Cooling Compressor OFF, ,0
2011-05-19 20:11:57Z,  Mix Fan OFF, ,0
2011-05-19 20:11:57Z,  Humidifier OFF, ,0
2011-05-19 20:11:57Z,  Fresh Air Fan OFF, ,0
2011-05-20 20:41:20Z,  Cooling Compressor ON, ,1
2011-05-20 20:41:20Z,  Mix Fan ON, ,1
2011-05-20 20:41:20Z,  Heat OFF, ,0
2011-05-20 20:41:20Z,  Heat OFF, ,0
2011-05-20 20:41:20Z,  Humidifier ON, ,1
2011-05-20 20:41:20Z,  Barn Heat ON, ,1
2011-05-20 20:41:20Z,  Barn Cool ON, ,1
2011-05-20 20:41:20Z,  Fresh Air Fan ON, ,1
2011-05-20 20:41:20Z,  Cooling Compressor OFF, ,0
2011-05-20 20:41:20Z,  Mix Fan OFF, ,0
2011-05-20 20:41:20Z,  Humidifier OFF, ,0
2011-05-20 20:41:20Z,  Fresh Air Fan OFF, ,0
2011-05-20 20:41:20Z,  Cooling Compressor ON, ,1
2011-05-20 20:41:20Z,  Mix Fan ON, ,1
2011-05-20 20:41:20Z,  Heat OFF, ,0
2011-05-20 20:41:20Z,  Heat OFF, ,0
2011-05-20 20:41:20Z,  Humidifier ON, ,1
2011-05-20 20:41:20Z,  Fresh Air Fan ON, ,1
2011-05-20 20:41:20Z,  Cooling Compressor OFF, ,0
2011-05-20 20:41:20Z,  Mix Fan OFF, ,0
2011-05-20 20:41:20Z,  Humidifier OFF, ,0
2011-05-20 20:41:20Z,  Fresh Air Fan OFF, ,0
2011-05-20 20:41:21Z,  Cooling Compressor ON, ,1
2011-05-20 20:41:21Z,  Mix Fan ON, ,1
2011-05-20 20:41:21Z,  Heat OFF, ,0
2011-05-20 20:41:21Z,  Heat OFF, ,0
2011-05-20 20:41:21Z,  Humidifier ON, ,1
2011-05-20 20:41:21Z,  Fresh Air Fan ON, ,1
2011-05-20 20:41:21Z,  Cooling Compressor OFF, ,0
2011-05-20 20:41:21Z,  Mix Fan OFF, ,0
2011-05-20 20:41:21Z,  Humidifier OFF, ,0
2011-05-20 20:41:21Z,  Fresh Air Fan OFF, ,0
